,id,parent,childtype,name,tag,type,typecode,biz_type,address,location,tel,postcode,website,email,pcode,pname,citycode,cityname,adcode,adname,importance,shopid,shopinfo,poiweight,gridcode,distance,navi_poiid,entr_location,business_area,exit_location,match,recommend,timestamp,alias,indoor_map,indoor_data,groupbuy_num,discount_num,biz_ext,event,children,photos
132,B024F0XWMO,[],[],蜕变(玉泉路),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],五四路111号宜发大厦1层,"119.309287,26.095498",15859080550,[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919121412,[],G50F023043_61686,[],温泉,[],0,0,2019-10-14 13:12:30,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '1.8', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/543f55d3a310076b258e3ee3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/56568475a3104425a5b57d53'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/543f55d3a310076b258e3ee1'}]"
133,B024F0X5ZI,[],[],真吾,[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],白马路书香大第2号楼105号,"119.294754,26.064805",13599066923,[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919027321,[],G50F024043_81757,[],[],[],0,0,2019-08-15 21:24:27,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': [], 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a5cf5abc4a79b823e687321c6602d94b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5bba73d200ff5e9790787079b1ac10b9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e6d83e87ccf8082776ba9fa21d55d46f'}]"
134,B024F0X4Z5,[],[],OL衣橱(长乐店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],民主街122号,"119.521280,25.962265",15880172133,[],[],[],350000,福建省,0591,福州市,350112,长乐区,[],[],0,[],3819745112,[],G50F025045_6547;30076,[],长乐,[],0,0,2019-10-18 04:41:59,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': [], 'cost': []}",[],[],"[{'title': '门头照', 'url': 'http://store.is.autonavi.com/showpic/917fd84f3035c0b190e402698c78a33d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5434d2eea310247a877ff6f4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/565687c5a3104425a5b6250b'}]"
135,B024F0U0QN,[],[],三彩(六一北路),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],六一北路178号,"119.316312,26.098705",13960822983,[],[],[],350000,福建省,0591,福州市,350111,晋安区,[],[],0,[],3919121520,[],G50F023043_42676,[],洋下,[],0,0,2019-10-30 12:21:43,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.2', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/36a8d4878e838905140e85b73aa5872b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a5b6afc436cff84cbe1cd0d7069a0cff'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a9c84de662dec4eb94aa3ad7590b9f0a'}]"
136,B024F0X8SG,[],[],大东(金祥路店),[],购物服务;服装鞋帽皮具店;品牌鞋店,061102,[],翠榕苑金祥路454号,"119.258887,26.047710",0591-88194018,[],[],[],350000,福建省,0591,福州市,350104,仓山区,[],[],0,[],3919025022,[],G50F024043_63864,[],金山,[],0,0,2019-10-29 23:10:06,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/36ff5991426703e73d1ad4ea46f877f5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8f02f2f0347a58104f67db9a67ccd292'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d6ca54088e96eab8f2fe2d5f0864fe1'}]"
137,B024F0U0M1,B024F0TUI8,202,最前线男装,[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],福马路468号福马商业广场(福州鼓山中医医院南)1层,"119.348869,26.073753",[],[],[],[],350000,福建省,0591,福州市,350111,晋安区,[],[],0,[],3919028722,[],G50F024043_95935,[],鼓山,[],0,0,2019-10-31 19:39:20,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.2', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fb4164496f05aacd5d4c79c71d2b0737'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/565c0731a3104425a5bd1144'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/050b5f933107a84dcff3ccc56face008'}]"
138,B0FFFFDKE9,[],[],ESPRIT,[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],五四路211-3号,"119.306595,26.100289",0591-38500816,[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919122401,[],[],[],温泉,[],0,0,2019-10-31 03:27:28,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a1f493743f154bb2056e4689266780d2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0fd5f556473f6366d9f864e8cdd98de6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/86bddc5686e7caffd1a72c044311d849'}]"
139,B024F0XG0A,[],[],酷派(新玉环路),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],新玉环路11号,"119.310805,26.052686",0591-28271755,[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919026402,[],G50F024043_73833,[],中亭街,[],0,0,2019-10-29 09:03:19,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9422448bf2ac35f927d7a4520eb942ed'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/308bc4b63a48475aa762251fcec28e70'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/88c6a8337a77a5484c25cf09b1b0daed'}]"
140,B0FFF4NB5O,B024F04A3C,201,韩丝娜(宝龙城市广场),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],工业路193号宝龙城市广场L2层,"119.291334,26.061621",[],[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919027310,[],[],[],宁化,[],0,0,2019-10-31 04:03:03,[],1,"{'cpid': 'B024F04A3C', 'floor': '2', 'truefloor': 'L2', 'cmsid': '168670210200399_B0FFF4NB5O'}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/28d50abd8654a86f74c4ff2989d927a1'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/31f497e167dbd3962638ae4f40533f9b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d4158affef0486fc2d0ab4d8b469c71e'}]"
141,B024F0U43R,[],[],骆驼精品男装(塔山路店),[],购物服务;服装鞋帽皮具店;品牌鞋店,061102,[],樟城镇东街路a幢号6-7号店面,"118.937356,25.862027",[],[],[],[],350000,福建省,0591,福州市,350125,永泰县,[],[],0,[],3818673412,[],G50F026040_940,[],[],[],0,0,2019-10-30 10:53:53,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/518defd0fd1dca12d0360392cee0bbfc'}]"
142,B024F03KAF,[],[],红蜻蜓(王庄店),[],购物服务;服装鞋帽皮具店;品牌鞋店,061102,[],长乐中路96号福临东城6号楼12店,"119.326832,26.074481",0591-88050582,[],[],[],350000,福建省,0591,福州市,350111,晋安区,[],[],0,[],3919028620,[],G50F024043_31280,"119.326923,26.074494",王庄,[],0,0,2019-10-29 18:12:07,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5bf0bba291d2708f47b29bf12c4cdfa2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c20fd2e1fa63d4668c3cec7c0bf1258d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cf97f2d4e8a34cee22e627c24a877d62'}]"
143,B024F0307F,[],[],风吹来(鼓东路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],鼓东路121-9号,"119.301653,26.089515",[],[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919120420,[],G50F023043_2298,[],鼓东,[],0,0,2019-10-31 01:35:09,风吹来(鼓东路),0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fc618a7e53d4c23facdfc25802f1058d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/053cf17d61710577a53ff57e45adeaaa'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/93694d8619bd464539ba590cc99345e2'}]"
144,B0FFF4NB5U,B024F04A3C,201,诺曼琦(宝龙城市广场),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],工业路193号宝龙城市广场L2层,"119.292129,26.061605",[],[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919027311,[],[],[],宁化,[],0,0,2019-10-29 18:55:09,[],1,"{'cpid': 'B024F04A3C', 'floor': '2', 'truefloor': 'L2', 'cmsid': '168670210201256'}",0,0,"{'rating': '3.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d1657386e628d2fb2745944ba09e832'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/fee672654559d62cd37c09bcbec4994f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/67e8980bda6bb42e0aa5d84e525f9733'}]"
145,B024F0YFVM,[],[],贵娘(西洪路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],西洪路196号,"119.284170,26.085519",[],[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919120202,[],G50F023043_61625,[],新店,[],0,0,2019-11-01 13:13:02,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fd2b1609ac1fb31bb73aea7cb5cb411b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9bb9cf369f1645ffc1f9fad1ff832857'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/dc7d9f406080a452b96519711266ab0b'}]"
146,B024F03AIZ,B024F0U86R,202,英朗(新玉环路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],中亭街C1-3号,"119.310927,26.053065",18695779995,[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919026412,[],G50F024043_21047,[],中亭街,[],0,0,2019-10-11 13:19:43,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': [], 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9497017420b4a4354baa6285bb1c9892'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/12a3febab2e5cca32fd96f5629653089'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f6b588e89860206344accae0aab0fb73'}]"
147,B0FFF4NB2M,B024F04A3C,201,拾尚房(宝龙城市广场),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],工业路193号宝龙城市广场L1层,"119.292145,26.061760",[],[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919027311,[],[],[],宁化,[],0,0,2019-10-29 19:54:46,[],1,"{'cpid': 'B024F04A3C', 'floor': '1', 'truefloor': 'L1', 'cmsid': '168670210101418'}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/388e5cf4a453308fbcef11b40368520e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d54deee2efea2fa87e13db0468a58058'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f94350f8ec92314422953d5821787c18'}]"
148,B0FFF4NB3I,B024F04A3C,201,女人心(宝龙城市广场),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],工业路193号宝龙城市广场L1层,"119.291978,26.061645",[],[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919027311,[],[],[],宁化,[],0,0,2019-10-30 11:58:38,[],1,"{'cpid': 'B024F04A3C', 'floor': '1', 'truefloor': 'L1', 'cmsid': '168670210100626'}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/29b0ad2b4b520e250dc4446c40bb5277'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a26b3277473ea3add2c3164021613228'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a06d50eef74f602d34195c93fa1df130'}]"
149,B0FFFZN3XI,B024F05XAV,201,SKAP(苏宁易购广场店),[],购物服务;服装鞋帽皮具店;品牌鞋店,061102,[],鳌峰路8号苏宁易购广场1层,"119.342851,26.052136",[],[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919026701,[],[],[],鳌峰,[],0,0,2019-10-31 12:38:35,[],1,"{'cpid': 'B024F05XAV', 'floor': '1', 'truefloor': '1F', 'cmsid': 'TY0000900210101130'}",0,0,"{'rating': '3.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/43f11a320e03af3d7bb50c6dcdf3471e'}]"
150,B024F046AZ,[],[],时尚伊人生活馆(1分店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],金峰镇弘鑫商业街Q宝贝旁(海尔长乐金峰店西南10米),"119.628932,25.976178",0591-28556199,[],[],[],350000,福建省,0591,福州市,350112,长乐区,[],[],0,[],3819757000,[],G50F025045_431,[],[],[],0,0,2019-10-30 10:47:53,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/086270874047943104ed8f56828d6f62'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d7c5eefff598df532ff7d9ffeb8bbac8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9536965e180df8f64fc897640ccb9337'}]"
151,B024F04AJY,[],[],衣舍(鼓东路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],鼓东路80号,"119.301119,26.089756",13763855775,[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919120420,[],G50F023043_2529,[],鼓东,[],0,0,2019-10-30 13:09:19,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/aa4db56e2641e69492a23fe24e28e446'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d9ce6a48257a9aac97230ac201b62c8d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e030f456a86c17548cf4036deb9f5d35'}]"
152,B024F0UB5M,[],[],七匹狼(中共连江县委员会南),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],八一六中路附近,"119.539076,26.197567",[],[],[],[],350000,福建省,0591,福州市,350122,连江县,[],[],0,[],3919243320,[],G50F022045_3552,[],[],[],0,0,2019-10-18 12:08:10,七匹狼(八一六中路),0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e5665fc5cf2e3a5678768d3a50a3d26b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ffabf1752b4cabf26e6f43452ce69e56'}]"
153,B024F04GOS,[],[],奥康(中亭街旗舰店),[],购物服务;服装鞋帽皮具店;品牌鞋店,061102,[],中亭街F区一层105-106奥康,"119.310162,26.052670",0591-87889257,[],[],[],350000,福建省,0591,福州市,350103,台江区,[],[],0,[],3919026402,[],G50F024043_21063,"119.310138,26.052528",中亭街,[],0,0,2019-10-31 01:19:20,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ed791e55bda3e9cef1476cf687a34639'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/421443fc53f8180253d466f5049c409b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d57bf12468c40d7c932572f83df2eb2'}]"
154,B024F0XH2U,[],[],旺华(华林路),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],悦来酒店旁,"119.316633,26.106795",[],[],[],[],350000,福建省,0591,福州市,350111,晋安区,[],[],0,[],3919122520,[],G50F023043_58930,[],茶园,[],0,0,2019-10-29 23:44:37,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c7ec912fcc0aaa4a99abd89a3b81d580'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/936204b0cb9e758a06d4735c6c328f58'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d11b6aa53290f715ac8d529565016602'}]"
155,B0FFGVYZ6V,[],[],旗袍咖啡(三坊七巷店),"港式丝袜奶茶,旗袍咖啡,單品咖啡,曲奇,咖喱海鲜面,叻沙海鲜饭,拿铁咖啡,糖心,罗勒樱花虾意面,松餅,贵族奶茶,贵族披萨,三明治,咖哩魚蛋,百香果汁,厚片吐司,番茄海鲜面,原味櫻花蝦意面,水果沙拉,大紅袍,伯爵奶茶,白葡汁海鲜意面（饭）,凱撒沙拉,蜂蜜柚子茶,蜂蜜檸檬紅茶",购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],三坊七巷吉庇巷78号(映山红隔壁),"119.298314,26.080495",0591-87666822;18059018156,[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919029312,[],G50F023043_192619,[],南街,[],0,0,2019-11-01 20:37:54,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': '39.00'}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/78b11176e97a500bc5c3fd9f44b63689'}, {'title': '环境', 'url': 'http://store.is.autonavi.com/showpic/0e68a963910d6245e4fecc73b83a9d5e'}, {'title': '环境', 'url': 'http://store.is.autonavi.com/showpic/c66c9d567882df8f9e05426e634cdce9'}]"
156,B024F047PI,[],[],新升流派(杨井路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],胜利路121号,"119.522064,25.960567",13055725566,[],[],[],350000,福建省,0591,福州市,350112,长乐区,[],[],0,[],3819745102,[],G50F025045_1296,[],长乐,[],0,0,2019-10-24 10:08:53,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.2', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a4fd7bf8e0744997a9fd0699a292ef88'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cf7fde1a19076d9e84aab9bbdd60f6d8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e1fe2770005ffba8d4c33c35847b8b97'}]"
157,B024F04CYC,[],[],米兰(轻工大院西南),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],鼓西街道西洪路西洪小区123号,"119.286180,26.085651",[],[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919120202,[],G50F023043_30856,[],新店,[],0,0,2019-10-29 09:49:28,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.2', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/044d5045cd39e499a6b1b5d90ac98c76'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8b289aaa58948c76ab9253f8857f4511'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/dd15e4de355fb3cf0e98b21fa71e2a28'}]"
158,B024F0X6VV,[],[],六月玫瑰健康内衣体验馆,[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],金康路41号摘仙苑小区29幢1层,"119.261987,26.045282",[],[],[],[],350000,福建省,0591,福州市,350104,仓山区,[],[],0,[],3919025012,[],G50F024043_194414,[],金山,[],0,0,2019-10-22 09:44:51,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': [], 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/16f8eb2e3ab17c12b600b312f57d5229'}]"
159,B024F0X9RO,[],[],姐妹花(洪塘路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],闽江大道滨江丽景17号楼13店面,"119.247709,26.072358",13055523620,[],[],[],350000,福建省,0591,福州市,350104,仓山区,[],[],0,[],3919018922,[],G50F024042_31092,"119.247695,26.072580",金山,[],0,0,2019-10-08 06:21:30,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': [], 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0f790d91faaf6c9f745d5275b1a8361c'}]"
160,B0FFFR5MJG,[],[],LEE(福州东百商场),[],购物服务;服装鞋帽皮具店;品牌服装店,061101,[],八一七88号路东街口东百商场8层,"119.298917,26.084909",0591-87508097;0591-87279105,[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919120302,[],[],[],南街,[],0,0,2019-11-02 00:09:38,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '5.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/348ee9075af312ae9a265beb17580574'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/98170fd45da57f626169ec7879ba6726'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f73963f9d2abc02f1905f720958f9bb1'}]"
161,B024F0YQRT,[],[],公牛世家,[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],龙田镇龙辉街5号楼,"119.459679,25.608440",[],[],[],[],350000,福建省,0591,福州市,350181,福清市,[],[],0,[],3819333602,[],[],"119.459452,25.608546",[],[],0,0,2019-10-18 16:32:36,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.2', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b1293cead1f264a4df725902b6d274d3'}]"
162,B024F03TCM,[],[],月华服装店,[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],福新中路49号-5号,"119.321459,26.080820",13655001829,[],[],[],350000,福建省,0591,福州市,350111,晋安区,[],[],0,[],3919029522,[],G50F023043_22550,[],王庄,[],0,0,2019-10-30 06:00:49,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': '门头照', 'url': 'http://store.is.autonavi.com/showpic/ad14cc0da3cf3fc944d140d79d922c3c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/346c40818fdb41b699a87db6d1713fca'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d3a011ff01c81bdb55394ee4e477a87c'}]"
163,B024F0XVHU,[],[],贴心内衣店(南台路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],南台路26-10,"119.322181,26.038478",13774547079,[],[],[],350000,福建省,0591,福州市,350104,仓山区,[],[],0,[],3919024512,[],G50F024043_76780,[],仓前,[],0,0,2019-10-31 03:19:34,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.5', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9ccd20373ad21fdde829ee5d24ac6e8c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b8988c43b68a9c84c4f9eb7699fbffca'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5ebdb7ef5afe36ff6b3ad57ccdf3320e'}]"
164,B024F0XVU8,[],[],首尔(铁板路店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],儒江村铁板路114号,"119.420180,26.018497",18659187333,[],[],[],350000,福建省,0591,福州市,350105,马尾区,[],[],0,[],3919032301,[],G50F024044_8110,[],[],[],0,0,2019-09-09 15:49:08,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '1.8', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e3bde46925925612e4ce3c55504aaceb'}]"
165,B024F0XIDD,[],[],芊芊红坊(西洪店),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],西洪路湖畔新村号2楼12号店,"119.285547,26.085809",[],[],[],[],350000,福建省,0591,福州市,350102,鼓楼区,[],[],0,[],3919120202,[],G50F023043_61431,[],新店,[],0,0,2019-10-31 00:05:56,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '3.0', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bf551ccf8cd5eeb7f03904b7ff4a227a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/562b6a333ee71c005666ec70f2f724d1'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4f1a7b659a67b3d196f4bf7014f30e71'}]"
166,B024F049SO,[],[],紫罗兰(田墘路),[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,[],东门富丽华1号楼,"119.386152,25.720052",[],[],[],[],350000,福建省,0591,福州市,350181,福清市,[],[],0,[],3819436012,[],G50F028044_1327,[],福清,[],0,0,2019-09-18 12:19:45,[],0,"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,0,"{'rating': '2.2', 'cost': []}",[],[],"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3c01b0687147fcf6e9d8824eaa01f624'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5434dec0a310247a8780fa05'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/565688f8a3104425a5b66886'}]"
